PlayerName,SeasonStartYear,PPG,REB,AST,STL,BLK,TOV,TS%,PerformanceMetric,InflationAdjSalary,Team,Age,position
Thon Maker,2019,5.48,3.66,0.93,0.38,1.14,0.83,0.51,20.42,4129429,DET,21,PF
Rodrigue Beaubois,2011,8.43,1.86,2.29,0.71,0.29,1.68,0.5,20.41,1623473,DAL,22,PG
Ben McLemore,2018,7.54,2.48,0.91,0.68,0.27,1.09,0.53,20.4,6420351,MEM,24,SG
Terrence Jones,2013,5.47,3.42,0.79,0.63,1.0,0.68,0.51,20.39,1969247,HOU,21,PF
Lance Stephenson,2017,6.78,2.89,3.28,0.28,0.17,1.44,0.49,20.38,5056357,TOT,26,SG
Luke Kornet,2020,5.97,2.33,0.89,0.31,0.72,0.39,0.54,20.37,2586142,CHI,24,C
Greg Monroe,2018,6.8,5.0,1.0,0.0,0.0,1.2,0.49,20.35,2834086,MIL,27,C
Quincy Acy,2017,5.84,3.03,0.47,0.37,0.39,0.55,0.57,20.35,2067950,TOT,26,PF
Alan Anderson,2014,7.23,2.24,1.04,0.62,0.14,0.79,0.53,20.34,1586415,BRK,31,SF
Andrew Bogut,2017,2.93,8.07,1.81,0.48,0.93,1.59,0.46,20.32,1304987,TOT,32,C
Kyle Korver,2019,6.75,1.81,1.06,0.19,0.13,1.06,0.65,20.32,2966954,CLE,37,PF
Will Barton,2015,6.84,2.79,1.4,0.83,0.33,1.05,0.5,20.31,4387253,TOT,24,SG
Mike Muscala,2015,4.92,2.98,0.63,0.4,0.47,0.53,0.61,20.31,1176209,ATL,23,PF
David West,2017,4.65,2.99,2.22,0.62,0.71,1.15,0.57,20.29,2816865,GSW,36,C
Jabari Parker,2021,5.54,3.23,0.85,0.08,0.38,0.77,0.59,20.25,1274129,TOT,25,PF
Tyler Johnson,2020,7.03,1.95,1.9,0.41,0.23,0.74,0.5,20.2,2331659,TOT,27,PG
Raymond Felton,2018,6.89,1.9,2.48,0.6,0.2,0.93,0.49,20.19,2814944,OKC,33,PG
Frank Ntilikina,2020,6.26,2.12,3.02,0.95,0.28,1.25,0.5,20.17,7099337,NYK,21,PG
Jarvis Varnado,2014,4.3,2.74,0.57,0.43,1.26,0.43,0.6,20.15,93240,PHI,25,PF
Mike Dunleavy,2017,5.63,2.27,1.0,0.3,0.17,0.47,0.6,20.15,1935447,ATL,36,SF
Ian Clark,2017,6.84,1.57,1.17,0.51,0.1,0.71,0.57,20.15,1907903,GSW,25,SG
Chandler Parsons,2019,7.48,2.8,1.72,0.76,0.2,1.28,0.48,20.15,29039054,MEM,30,SF
Jamario Moon,2010,4.85,3.13,0.8,0.56,0.49,0.38,0.55,20.15,4078329,CLE,29,SF
Jordan McLaughlin,2021,5.02,2.12,3.78,1.0,0.12,1.0,0.5,20.14,2181195,MIN,24,PG
Robert Sacre,2014,5.38,3.91,0.78,0.37,0.72,0.68,0.51,20.13,1137841,LAL,24,C
Vince Carter,2016,6.58,2.43,0.93,0.63,0.27,0.58,0.52,20.13,5242293,MEM,39,SG
Mike Scott,2019,5.81,3.49,0.84,0.33,0.16,0.56,0.53,20.11,5514554,TOT,30,PF
Quincy Pondexter,2013,6.36,2.24,1.03,0.59,0.1,0.71,0.56,20.1,2824078,MEM,24,SF
Andre Iguodala,2020,4.57,3.71,2.43,0.67,1.0,1.24,0.51,20.1,17240949,MIA,36,SF
Jonas Jerebko,2015,5.24,3.09,0.89,0.59,0.24,0.57,0.56,20.09,6208378,DET,27,PF
Jordan Hill,2012,4.97,4.77,0.41,0.36,0.69,0.79,0.52,20.09,4519337,TOT,24,C
Shaun Livingston,2011,6.56,2.04,2.25,0.64,0.4,1.21,0.53,20.09,4594538,CHA,25,PG
Austin Rivers,2014,7.68,1.87,2.32,0.65,0.13,1.12,0.48,20.08,3033239,NOP,21,PG
Brian Roberts,2013,7.12,1.24,2.81,0.47,0.04,0.91,0.51,20.08,1001059,NOH,27,PG
Jerami Grant,2017,5.4,2.55,0.59,0.42,0.96,0.53,0.57,20.07,1843882,OKC,22,PF
Jerian Grant,2017,5.87,1.76,1.92,0.75,0.13,0.7,0.56,20.06,2073154,CHI,24,PG
Daniel Gibson,2010,6.34,1.3,1.25,0.45,0.13,0.64,0.61,20.05,5458617,CLE,23,PG
JaVale McGee,2016,5.06,3.91,0.09,0.15,0.76,0.62,0.57,20.05,1725619,DAL,28,C
Lance Thomas,2015,8.25,3.0,1.23,0.65,0.2,1.43,0.48,20.04,2032426,NYK,26,PF
Jordan Farmar,2010,7.21,1.6,1.55,0.63,0.13,0.88,0.53,20.04,5097911,LAL,23,PG
Noah Vonleh,2020,4.1,4.0,0.9,0.38,0.21,0.66,0.61,20.03,491625,MIN,24,C
Robin Lopez,2011,6.45,3.22,0.12,0.27,0.67,0.72,0.54,20.03,3757810,PHO,22,C
Ryan Kelly,2015,6.38,2.81,1.77,0.58,0.46,0.71,0.47,20.02,2140959,LAL,23,PF
Nick Young,2010,8.64,1.38,0.65,0.38,0.11,0.76,0.52,20.02,3576018,WAS,24,SG
Kendrick Perkins,2013,4.23,5.97,1.42,0.55,1.06,1.4,0.48,20.01,10757665,OKC,28,C
Quincy Acy,2018,5.87,3.67,0.81,0.47,0.41,0.86,0.53,20.01,251579,BRK,27,PF
Troy Daniels,2017,8.22,1.49,0.69,0.3,0.06,0.67,0.53,20.01,4123132,MEM,25,SG
Udonis Haslem,2021,4.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,2881021,MIA,40,C
Tyler Hansbrough,2014,4.88,4.48,0.27,0.44,0.3,0.73,0.56,20.0,4135216,TOR,28,PF
Rakeem Christmas,2016,4.0,1.0,0.0,0.0,0.0,0.0,1.0,20.0,1293764,IND,24,PF
Jordan Hamilton,2014,6.57,2.9,0.86,0.62,0.33,0.9,0.53,20.0,1532396,HOU,23,SF
Georgios Papagiannis,2018,2.0,1.0,0.0,2.0,0.0,0.0,1.0,20.0,2822697,POR,20,C
Ronny Turiaf,2012,1.5,3.0,1.25,1.5,0.75,1.5,1.0,20.0,1480195,WAS,29,C
James Johnson,2020,5.67,2.89,1.17,0.33,0.72,0.83,0.55,19.95,18444482,MIA,32,PF
Damien Wilkins,2010,5.64,3.11,1.69,0.82,0.31,0.95,0.52,19.94,1017755,MIN,30,SF
Austin Rivers,2019,7.24,2.45,2.0,0.62,0.34,1.24,0.49,19.94,2515282,WAS,26,SG
Damyean Dotson,2020,6.69,1.9,1.19,0.48,0.08,0.44,0.53,19.94,2298793,NYK,25,SG
Aaron Brooks,2013,7.09,1.51,2.15,0.57,0.19,1.26,0.55,19.93,1303776,TOT,28,PG
Nick Young,2018,7.26,1.56,0.45,0.47,0.09,0.49,0.56,19.93,333975,GSW,32,SG
Chris Andersen,2016,3.89,3.63,0.44,0.56,0.48,0.33,0.6,19.92,1907631,TOT,37,C
Al-Farouq Aminu,2012,6.05,4.67,1.0,0.89,0.52,1.38,0.48,19.92,3806315,NOH,21,SF
Evan Turner,2014,7.11,3.19,2.37,0.41,0.07,1.26,0.47,19.91,4075250,IND,25,SF
Dante Cunningham,2018,4.96,3.78,0.51,0.53,0.31,0.31,0.53,19.9,2924435,NOP,30,SF
Richaun Holmes,2016,5.63,2.65,0.65,0.37,0.78,0.63,0.56,19.9,1258920,PHI,22,PF
Ronny Turiaf,2012,3.46,4.46,0.38,0.62,1.08,0.62,0.57,19.89,1480195,MIA,29,C
Iman Shumpert,2016,5.76,3.76,1.7,1.0,0.35,1.06,0.47,19.88,11879735,CLE,25,SG
Mike Miller,2013,4.76,2.66,1.68,0.36,0.07,0.59,0.6,19.87,9643591,MIA,32,SF
Devin Vassell,2021,5.5,2.81,0.9,0.69,0.29,0.35,0.52,19.87,4618855,SAS,20,SF
Justin Jackson,2021,7.21,2.26,1.53,0.44,0.06,0.94,0.52,19.86,336441,TOT,25,SF
Hamidou Diallo,2020,6.91,3.63,0.78,0.8,0.2,1.11,0.49,19.86,1912436,OKC,21,SF
Doug McDermott,2017,6.59,2.23,0.59,0.09,0.05,0.27,0.55,19.85,3985805,OKC,25,SF
Tyler Dorsey,2018,7.23,2.32,1.41,0.3,0.09,0.66,0.49,19.84,1620659,ATL,21,SG
Luke Kornet,2021,4.44,2.89,1.11,0.11,1.39,0.33,0.53,19.82,885961,BOS,25,C
Corey Brewer,2016,7.2,2.43,1.33,1.02,0.23,0.95,0.48,19.82,9358513,HOU,29,SF
Jerami Grant,2017,5.46,2.56,0.57,0.41,0.99,0.55,0.56,19.81,1843882,TOT,22,PF
Jaylen Brown,2017,6.6,2.82,0.82,0.45,0.23,0.87,0.54,19.8,5995629,BOS,20,SF
Jordan Hill,2011,5.64,4.25,0.4,0.19,0.72,0.86,0.52,19.78,3748828,HOU,23,C
Solomon Hill,2020,5.47,2.8,1.76,0.73,0.2,0.86,0.54,19.77,2499153,TOT,28,PF
Timofey Mozgov,2012,5.43,4.07,0.5,0.34,0.95,1.2,0.56,19.75,3608524,DEN,25,C
Dante Cunningham,2011,6.18,3.55,0.55,0.69,0.55,0.65,0.48,19.73,2625450,TOT,23,PF
Tony Allen,2010,6.11,2.69,1.33,1.09,0.35,1.22,0.54,19.73,4078329,BOS,28,SG
Stanley Johnson,2019,6.88,3.29,1.33,0.91,0.21,1.23,0.48,19.72,4191153,TOT,22,SF
Dragan Bender,2019,5.0,3.98,1.22,0.39,0.48,0.8,0.52,19.7,219448,PHO,21,PF
Joffrey Lauvergne,2017,5.72,3.66,1.02,0.36,0.12,0.8,0.53,19.69,1843882,OKC,25,PF
Kevon Looney,2018,4.05,3.26,0.64,0.52,0.85,0.47,0.59,19.69,1842625,GSW,21,C
Justin Jackson,2021,7.15,2.15,1.55,0.45,0.06,0.94,0.52,19.69,336441,OKC,25,SF
Chandler Hutchison,2019,5.2,4.2,0.77,0.52,0.14,0.57,0.51,19.69,2698071,CHI,22,SF
Wayne Selden,2017,5.33,1.67,0.33,0.67,0.0,1.0,0.82,19.67,1587806,NOP,22,SG
DeJuan Blair,2013,5.38,3.77,0.74,0.61,0.16,0.8,0.54,19.67,1194106,SAS,23,PF
Wade Baldwin,2018,5.43,1.14,0.71,0.29,0.14,0.57,0.75,19.66,1816690,POR,21,PG
Andre Iguodala,2021,4.37,3.51,2.25,0.9,0.56,1.06,0.52,19.66,2881021,MIA,37,SF
Darius Bazley,2020,5.61,4.03,0.67,0.38,0.67,0.74,0.5,19.64,2757586,OKC,19,PF
Trey Lyles,2016,6.1,3.74,0.74,0.33,0.23,0.81,0.52,19.64,2877567,UTA,20,PF
Dante Exum,2020,5.63,2.29,1.38,0.5,0.25,0.88,0.59,19.63,11034207,CLE,24,SG
Udonis Haslem,2013,3.87,5.39,0.51,0.4,0.2,0.6,0.54,19.62,5507356,MIA,32,PF
Dylan Windler,2021,5.19,3.45,1.06,0.61,0.39,1.03,0.57,19.62,2442066,CLE,24,SF
Anthony Tolliver,2016,5.32,3.18,0.72,0.36,0.22,0.39,0.54,19.61,9835315,DET,30,PF
Wesley Johnson,2018,5.45,2.92,0.82,1.03,0.84,0.74,0.51,19.6,7212900,LAC,30,SF
Thabo Sefolosha,2012,4.83,3.05,1.12,0.88,0.4,0.95,0.58,19.56,4648461,OKC,27,SG
Andre Miller,2014,4.88,2.24,3.4,0.59,0.16,1.05,0.53,19.56,5749857,TOT,37,SG
Zhaire Smith,2019,6.67,2.17,1.67,0.33,0.33,1.0,0.53,19.55,3538476,PHI,19,SG
Justin Anderson,2018,6.21,2.45,0.66,0.39,0.18,0.42,0.54,19.54,2958591,PHI,24,SF
Ben Wallace,2011,2.85,6.48,1.33,1.0,1.0,0.81,0.44,19.53,2948906,DET,36,C
Salah Mejri,2017,2.92,4.22,0.19,0.44,0.84,0.55,0.65,19.52,1779864,DAL,30,C
Austin Rivers,2015,7.1,2.05,1.66,0.73,0.17,0.85,0.49,19.52,3862599,LAC,22,PG
Denzel Valentine,2020,6.83,2.06,1.19,0.72,0.17,0.72,0.51,19.49,5336418,CHI,26,SF
Cameron Payne,2019,6.25,1.8,2.65,0.7,0.23,1.13,0.52,19.45,227069,TOT,24,PG
Ben McLemore,2021,7.66,1.89,0.74,0.43,0.17,0.79,0.52,19.45,2606136,TOT,27,SG
Austin Rivers,2015,6.97,2.0,2.04,0.63,0.18,0.86,0.48,19.45,3862599,TOT,22,PG
Leandro Barbosa,2014,7.5,1.85,1.6,0.35,0.2,0.95,0.51,19.44,1800780,PHO,31,PG
Tyler Cook,2021,4.88,2.97,0.53,0.25,0.06,0.66,0.66,19.43,504542,TOT,23,SF
Ben McLemore,2016,7.81,2.18,1.16,0.76,0.15,1.46,0.53,19.42,4928577,SAC,22,SG
Yogi Ferrell,2019,5.92,1.54,1.93,0.51,0.06,0.56,0.55,19.41,3643978,SAC,25,PG
Wesley Johnson,2013,7.98,2.46,0.68,0.44,0.36,0.96,0.48,19.4,1162507,PHO,25,SF
Jeff Withey,2016,4.25,3.39,0.39,0.41,1.04,0.55,0.58,19.38,1248711,UTA,25,C
Monte Morris,2018,3.33,0.67,2.33,1.0,0.0,0.33,0.73,19.38,1586724,DEN,22,PG
Ty Lawson,2016,4.92,2.38,4.38,0.77,0.08,1.0,0.46,19.37,1617230,IND,28,PG
Justin Anderson,2017,6.45,2.92,0.63,0.55,0.31,0.78,0.52,19.37,1910577,DAL,23,SF
Alonzo Gee,2011,5.91,3.25,0.68,0.71,0.32,0.98,0.54,19.37,1121578,TOT,23,SG
Nate Robinson,2010,6.54,1.46,1.96,0.85,0.0,0.77,0.52,19.37,5709660,BOS,25,PG
Austin Rivers,2015,6.83,1.94,2.49,0.51,0.2,0.86,0.47,19.36,3862599,NOP,22,SG
Eric Bledsoe,2011,6.7,2.75,3.57,1.14,0.32,2.4,0.5,19.33,2095582,LAC,21,PG
Cheick Diallo,2017,5.12,4.29,0.24,0.24,0.41,0.41,0.51,19.33,1587806,NOP,20,PF
Luther Head,2010,7.6,1.7,1.53,0.38,0.19,1.15,0.53,19.32,1349491,IND,27,SG
Norris Cole,2015,6.28,2.3,3.51,0.89,0.17,1.23,0.45,19.32,3978055,MIA,26,PG
Jannero Pargo,2013,8.39,1.22,1.89,0.83,0.11,1.56,0.52,19.31,1775940,CHA,33,PG
Jarvis Varnado,2014,4.13,2.63,0.54,0.42,1.21,0.42,0.6,19.31,93240,TOT,25,PF
Royce O'Neale,2018,4.97,3.42,1.38,0.52,0.23,0.8,0.54,19.29,1620659,UTA,24,SF
Luguentz Dort,2020,6.78,2.25,0.75,0.86,0.11,0.61,0.51,19.27,1744762,OKC,20,SF
Nick Collison,2014,4.17,3.62,1.28,0.37,0.35,0.88,0.6,19.27,2787286,OKC,33,PF
Channing Frye,2018,4.98,2.55,0.72,0.34,0.25,0.4,0.6,19.26,2814944,TOT,34,C
Delon Wright,2017,5.56,1.78,2.11,1.0,0.41,0.93,0.53,19.26,1990124,TOR,24,PG
DaQuan Jeffries,2021,4.92,3.23,1.23,0.62,0.46,0.46,0.5,19.25,104621,HOU,23,SG
Drew Gooden,2015,5.43,4.37,0.96,0.41,0.18,0.55,0.47,19.23,4097529,WAS,33,PF
Eddie House,2010,7.16,1.38,0.96,0.56,0.14,0.54,0.53,19.23,1838213,BOS,31,PG
Lance Thomas,2017,5.98,3.09,0.76,0.46,0.11,0.54,0.52,19.21,8050646,NYK,28,PF
Richard Jefferson,2017,5.67,2.57,0.99,0.33,0.13,0.66,0.57,19.2,5841002,CLE,36,SF
Richard Jefferson,2015,5.84,2.47,0.82,0.43,0.15,0.7,0.58,19.19,1861504,DAL,34,SF
Rodney McGruder,2021,5.69,1.38,1.0,0.5,0.06,0.44,0.62,19.19,2115050,DET,29,SG
Garrison Mathews,2020,5.44,1.33,0.56,0.44,0.06,0.44,0.69,19.18,790844,WAS,23,SG
Jeremy Lamb,2015,6.28,2.28,0.94,0.45,0.13,0.57,0.54,19.18,3767686,OKC,22,SG
Miles Plumlee,2015,4.03,4.38,0.47,0.56,0.9,0.7,0.54,19.18,2619057,TOT,26,C
Yuta Watanabe,2021,4.36,3.18,0.8,0.52,0.38,0.38,0.57,19.18,1922501,TOR,26,SF
Bismack Biyombo,2014,2.88,4.75,0.1,0.09,1.12,0.52,0.61,19.17,5080329,CHA,21,C
Garrison Mathews,2021,5.53,1.36,0.41,0.45,0.11,0.16,0.63,19.16,2181195,WAS,24,SG
Salah Mejri,2016,3.68,3.62,0.29,0.24,1.06,0.68,0.64,19.16,1075290,DAL,29,C
Terence Davis,2021,6.88,1.94,1.09,0.5,0.21,0.85,0.54,19.14,4362390,TOR,23,SG
Noah Vonleh,2017,4.42,5.23,0.42,0.41,0.36,0.86,0.53,19.13,4876140,POR,21,PF
Adreian Payne,2015,6.66,5.06,0.94,0.59,0.28,1.38,0.44,19.12,2407410,TOT,23,PF
Raja Bell,2012,6.38,1.44,1.12,0.38,0.06,0.62,0.59,19.11,4493512,UTA,35,SG
Michael Carter-Williams,2017,6.6,3.4,2.51,0.84,0.51,1.47,0.44,19.11,3266068,CHI,25,PG
Ian Mahinmi,2018,4.75,4.05,0.69,0.49,0.55,1.3,0.6,19.09,18814218,WAS,31,C
Trey Burke,2020,5.88,1.4,2.12,0.28,0.04,0.48,0.54,19.09,3448189,PHI,27,PG
Caron Butler,2015,5.9,2.51,1.01,0.55,0.05,0.63,0.54,19.08,1861504,DET,34,SF
Kelan Martin,2020,6.35,3.1,0.74,0.23,0.29,0.65,0.51,19.07,1661679,MIN,24,SF
Marco Belinelli,2010,7.11,1.44,1.35,0.64,0.08,0.91,0.54,19.07,3235841,TOR,23,SG
Thon Maker,2019,5.05,3.16,0.7,0.33,0.8,0.52,0.53,19.06,4129429,TOT,21,C
Alonzo Gee,2016,4.45,3.36,0.99,0.86,0.18,0.75,0.57,19.06,2772830,NOP,28,SF
Marreese Speights,2014,6.43,3.67,0.41,0.13,0.43,0.84,0.51,19.05,4547049,GSW,26,C
Rodney McGruder,2018,5.06,1.83,0.94,0.44,0.17,0.22,0.59,19.03,1816690,MIA,26,SG
Isaiah Whitehead,2017,7.44,2.52,2.63,0.58,0.49,1.95,0.49,19.02,1587806,BRK,21,PG
Shavlik Randolph,2013,4.19,4.38,0.25,0.5,0.44,0.63,0.56,19.02,388352,BOS,29,PF
JaKarr Sampson,2020,4.59,2.59,0.62,0.47,0.35,0.44,0.61,19.02,2164160,IND,26,PF
Shelden Williams,2011,4.71,5.31,0.45,0.43,0.52,0.88,0.49,19.02,1303116,DEN,27,PF
Nicolas Batum,2020,3.59,4.55,3.0,0.77,0.36,1.0,0.46,19.01,13342461,CHO,31,SF
Spencer Hawes,2015,5.82,3.53,1.21,0.33,0.73,0.84,0.48,19.0,6883508,LAC,26,PF
Jevon Carter,2020,4.95,2.03,1.45,0.81,0.29,0.55,0.56,18.99,4511381,PHO,24,PG
Cody Martin,2020,4.96,3.29,1.98,0.81,0.19,0.92,0.51,18.98,1744762,CHO,24,SF
Joel Anthony,2012,3.42,3.91,0.14,0.56,1.31,0.7,0.6,18.97,4842147,MIA,29,C
John Jenkins,2015,5.63,1.63,0.54,0.42,0.0,0.33,0.63,18.97,1218517,ATL,23,SG
Vince Carter,2018,5.4,2.55,1.19,0.72,0.45,0.62,0.52,18.97,2814944,SAC,41,SF
Alex Caruso,2020,5.45,1.92,1.94,1.09,0.28,0.83,0.53,18.97,3160840,LAL,25,PG
Darrell Arthur,2015,6.59,2.95,0.98,0.83,0.45,0.81,0.47,18.96,3494075,DEN,26,PF
Tony Snell,2015,6.04,2.44,0.86,0.44,0.15,0.67,0.55,18.96,1907064,CHI,23,SF
Luc Mbah a Moute,2013,6.67,4.41,0.95,0.72,0.24,1.21,0.45,18.95,5822549,MIL,26,SF
Lavoy Allen,2014,4.66,4.78,1.09,0.37,0.51,0.68,0.47,18.94,1178768,TOT,24,PF
Channing Frye,2018,4.82,2.5,0.64,0.39,0.27,0.39,0.6,18.93,2814944,CLE,34,C
Khris Middleton,2013,6.11,1.85,1.04,0.56,0.15,0.41,0.53,18.91,1001059,DET,21,SG
Abdel Nader,2020,6.27,1.82,0.69,0.42,0.36,0.78,0.59,18.9,2014834,OKC,26,SF
Shelden Williams,2011,3.88,2.94,0.76,0.29,0.24,0.35,0.64,18.9,1303116,NYK,27,PF
Ryan Hollins,2011,5.33,2.66,0.37,0.31,0.6,0.96,0.64,18.88,3259934,CLE,26,C
Dante Cunningham,2015,5.15,3.88,0.76,0.7,0.56,0.53,0.47,18.88,3538775,NOP,27,PF
Jodie Meeks,2016,7.33,1.67,1.0,0.0,0.0,0.33,0.51,18.87,8040370,DET,28,SG
Glen Davis,2010,6.3,3.8,0.65,0.39,0.26,0.98,0.5,18.87,4486161,BOS,24,PF
Antonio Blakeney,2018,7.95,1.74,1.05,0.37,0.05,0.58,0.47,18.86,1586724,CHI,21,SG
Lamar Odom,2012,6.64,4.16,1.66,0.4,0.36,1.04,0.42,18.86,10588161,DAL,32,SF
Reggie Evans,2014,3.96,6.19,0.39,0.69,0.06,1.07,0.52,18.86,2198812,TOT,33,PF
Josh Okogie,2021,5.36,2.64,1.07,0.92,0.47,0.73,0.52,18.86,4458258,MIN,22,SG
Ronny Turiaf,2012,3.0,4.12,0.59,0.82,1.0,0.82,0.6,18.84,1480195,TOT,29,C
Shelden Williams,2011,4.47,4.63,0.54,0.39,0.44,0.73,0.52,18.82,1303116,TOT,27,PF
Eddie House,2011,6.46,1.64,1.11,0.57,0.05,0.52,0.53,18.82,1775042,MIA,32,SG
Noah Vonleh,2018,3.61,5.06,0.39,0.18,0.33,0.45,0.54,18.81,1906603,POR,22,PF
Ryan Hollins,2010,6.12,2.84,0.7,0.26,0.52,1.3,0.6,18.8,3172033,MIN,25,C
Georges Niang,2020,5.94,1.92,0.67,0.27,0.08,0.45,0.59,18.79,2050014,UTA,26,PF
Chase Budinger,2014,6.68,2.51,0.76,0.46,0.05,0.59,0.51,18.78,6216062,MIN,25,SF
Ike Diogu,2011,5.75,3.19,0.06,0.08,0.08,0.61,0.59,18.76,84051,LAC,27,PF
Tyler Cavanaugh,2018,4.69,3.26,0.69,0.23,0.1,0.36,0.57,18.74,90837,ATL,23,PF
Dante Exum,2019,6.86,1.62,2.62,0.33,0.12,1.24,0.52,18.74,11105459,UTA,23,PG
Robin Lopez,2012,5.44,3.27,0.31,0.28,0.94,0.67,0.53,18.72,6326159,PHO,23,C
Zaza Pachulia,2011,4.42,4.22,0.73,0.43,0.28,0.87,0.56,18.71,6235445,ATL,26,C
Aaron Holiday,2021,7.2,1.35,1.86,0.7,0.2,1.0,0.5,18.7,4341179,IND,24,PG
Austin Daye,2013,5.08,2.63,0.88,0.21,0.33,0.54,0.58,18.7,1202871,DET,24,SF
Bol Bol,2020,5.71,2.71,0.86,0.29,0.86,1.43,0.62,18.69,2365734,DEN,20,PF
Andrei Kirilenko,2014,5.02,3.24,1.6,0.89,0.42,1.2,0.53,18.68,4135216,BRK,32,PF
Ben McLemore,2021,7.44,2.06,0.88,0.63,0.09,0.88,0.5,18.68,2606136,HOU,27,SG
Tyler Johnson,2015,5.94,2.53,1.31,1.03,0.28,0.94,0.51,18.67,1049289,MIA,22,SG
Shaquille Harrison,2020,4.86,2.0,1.14,0.79,0.44,0.44,0.56,18.66,1051752,CHI,26,SG
Jonathan Isaac,2018,5.37,3.67,0.67,1.22,1.11,1.0,0.46,18.66,5843084,ORL,20,PF
Pablo Prigioni,2015,4.67,1.86,2.42,1.21,0.02,1.09,0.58,18.65,1764852,NYK,37,PG
Dewayne Dedmon,2015,3.66,5.0,0.15,0.27,0.85,0.86,0.57,18.64,1176209,ORL,25,C
Meyers Leonard,2017,5.42,3.2,0.96,0.18,0.38,0.47,0.51,18.63,11981020,POR,24,PF
Alec Burks,2013,7.05,2.27,1.44,0.55,0.2,1.16,0.51,18.63,2948085,UTA,21,SG
Marquis Daniels,2011,5.53,2.31,1.31,0.8,0.45,0.78,0.53,18.63,1605681,BOS,30,SF
Antoine Wright,2010,6.49,2.84,1.06,0.45,0.16,0.87,0.5,18.63,1349491,TOR,25,SF
Matthew Dellavedova,2019,5.88,1.6,3.77,0.29,0.04,1.42,0.53,18.63,11114135,TOT,28,PG
Kyle Anderson,2016,4.49,3.13,1.58,0.77,0.37,0.76,0.53,18.62,1465560,SAS,22,SF
Kenyon Martin,2012,5.17,4.31,0.43,1.05,1.02,0.76,0.45,18.61,554607,LAC,34,PF
Jordan Hill,2010,5.19,3.72,0.43,0.3,0.45,0.64,0.53,18.61,3629060,TOT,22,PF
Alec Burks,2012,7.2,2.24,0.93,0.46,0.08,0.86,0.51,18.6,2804106,UTA,20,SG
Brian Roberts,2015,6.67,1.51,2.25,0.46,0.08,0.79,0.5,18.6,3544909,CHO,29,PG
Leandro Barbosa,2016,6.37,1.72,1.21,0.65,0.15,0.78,0.54,18.59,4917657,GSW,33,SG
Alfonzo McKinnie,2019,4.68,3.43,0.43,0.25,0.21,0.42,0.57,18.59,2767092,GSW,26,SF
Markieff Morris,2020,5.29,3.21,0.57,0.36,0.43,0.43,0.52,18.59,2679925,LAL,30,PF
Beno Udrih,2012,5.9,1.73,3.85,0.63,0.02,1.31,0.49,18.58,10084578,MIL,29,SG
Aaron Gray,2010,3.58,3.75,0.83,0.38,0.46,0.71,0.61,18.57,1398649,NOH,25,C
Christian Eyenga,2011,6.89,2.8,0.8,0.77,0.64,1.07,0.48,18.56,1440742,CLE,21,SF
Damyean Dotson,2021,6.7,2.02,1.98,0.35,0.09,0.91,0.5,18.56,224294,CLE,26,SG
Aaron Brooks,2016,7.12,1.46,2.61,0.43,0.14,1.19,0.49,18.55,3319418,CHI,31,PG
JaVale McGee,2015,5.18,2.82,0.06,0.12,1.12,0.76,0.6,18.53,16478233,DEN,27,C
Norris Cole,2014,6.43,1.95,3.02,0.94,0.06,1.55,0.5,18.51,2673140,MIA,25,PG
Sam Young,2010,7.44,2.51,0.65,0.42,0.25,1.18,0.52,18.5,1204466,MEM,24,SF
Kyle O'Quinn,2016,4.75,3.85,1.11,0.31,0.75,0.94,0.52,18.48,4817767,NYK,25,PF
E'Twaun Moore,2014,6.32,1.72,1.42,0.76,0.16,0.7,0.51,18.46,1178768,ORL,24,SG
Jared Dudley,2019,4.86,2.63,1.41,0.61,0.27,0.73,0.55,18.43,2966954,BRK,33,PF
Furkan Korkmaz,2019,5.81,2.23,1.08,0.6,0.04,0.52,0.53,18.43,1874698,PHI,21,SG
Alec Burks,2017,6.74,2.86,0.71,0.43,0.12,0.83,0.5,18.43,13119318,UTA,25,SG
Gilbert Arenas,2011,8.0,2.43,3.2,0.9,0.18,2.16,0.44,18.43,25295308,ORL,29,PG
Charlie Villanueva,2015,6.3,2.33,0.3,0.23,0.34,0.44,0.53,18.42,1861504,DAL,30,PF
Jahlil Okafor,2021,5.37,2.44,0.48,0.22,0.19,0.78,0.64,18.42,2322997,DET,25,C
Tarik Black,2015,4.2,5.08,0.32,0.24,0.08,0.76,0.55,18.42,1049289,HOU,23,C
Terry Rozier,2017,5.54,3.07,1.77,0.62,0.15,0.64,0.47,18.41,2405422,BOS,22,PG
Bryn Forbes,2018,6.94,1.38,1.0,0.35,0.03,0.46,0.52,18.4,3674651,SAS,24,SG
CJ McCollum,2015,6.84,1.47,1.03,0.69,0.13,0.77,0.53,18.39,3135429,POR,23,SG
Beno Udrih,2014,5.58,1.84,3.55,0.71,0.1,1.35,0.51,18.39,2582152,NYK,31,SG
Derek Fisher,2012,5.86,2.14,3.3,0.93,0.07,1.35,0.48,18.38,1961668,LAL,37,PG
Brandon Bass,2010,5.8,2.54,0.38,0.24,0.54,0.62,0.56,18.38,5437772,ORL,24,PF
Aaron Brooks,2014,6.95,1.44,1.93,0.58,0.14,1.19,0.53,18.37,1137841,HOU,29,PG
